"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"u2[13]",0.0738717935,0.0871842371236622,-0.0801215,0.01104,0.06675,0.1277,0.2498275,1.00252180082017,850
"u2[14]",0.0333691116,0.0650075908244693,-0.08983775,-0.0110275,0.03443,0.068745,0.171615,1.0014604027019,1000
"u2[15]",0.0764685123,0.0788834987229251,-0.07369,0.01899,0.07524,0.1294,0.23253,1.00320674540269,470
"u2[16]",-0.03966979608,0.0807386013994549,-0.205715,-0.0920125,-0.0379,0.01305,0.1086475,1.00187889549857,800
"u2[17]",-0.0792032624,0.073250329375486,-0.231915,-0.12785,-0.077355,-0.02624,0.0502429999999999,1.0010821655683,1000
"u2[18]",-0.0279676474,0.0840540399483209,-0.1981,-0.08089,-0.02629,0.026795,0.1294,1.00194934023867,1000
"u2[19]",-0.0333475002,0.071259691689049,-0.1707275,-0.0772975,-0.031,0.01275,0.100325,1.00628771138098,240
"u2[20]",-0.03086798555,0.0576285838236887,-0.145065,-0.0670925,-0.02894,0.007376,0.0823144999999999,1.00428617626917,380
"u2[21]",-0.0385474896,0.0799683377211031,-0.2116325,-0.08997,-0.034595,0.013015,0.1155925,1.00145301560702,1000
"u2[22]",0.0198795397,0.0791151871742971,-0.1260325,-0.0354175,0.015465,0.0704575,0.1865325,1.00188927071402,1000
"u2[23]",0.0855644512,0.0659293026031456,-0.03165425,0.03957,0.085085,0.1293,0.2173425,1.01437151506318,150
"u2[24]",0.01791708324,0.0812397811402815,-0.1358025,-0.0352675,0.016835,0.0712475,0.1864025,1.00767215906033,1000
"u2[25]",0.0520854866,0.0807756910974319,-0.10217,-0.0025105,0.047445,0.0975325,0.2378175,1.00035292391591,1000
"u2[26]",-0.0250965347,0.0738994331396464,-0.1622575,-0.0730625,-0.02179,0.0249875,0.117755,1.00047057559496,1000
"u2[27]",-0.01609552944,0.0536687081853408,-0.1206475,-0.04895,-0.018715,0.0225825,0.08768,1.00503748871203,300
"u2[28]",0.0042487613834,0.0682221974731649,-0.1447175,-0.0379425,0.00496,0.04851,0.139935,1.00757841164393,1000
"u2[29]",-0.0566781992,0.0809476494978566,-0.2404,-0.10565,-0.05222,0.00102025,0.085796,1.00379564238536,1000
"u2[30]",0.02031762089,0.06900570980573,-0.1194025,-0.02309,0.01869,0.0635675,0.159015,1.00003268855063,1000
"u2[31]",0.02567871355,0.084984712511752,-0.1480175,-0.02731,0.024635,0.07899,0.1963725,1.0013319390613,1000
"u2[32]",-0.033430394978,0.0761285040004426,-0.19187,-0.08164,-0.026205,0.0153425,0.1074875,1.00513845543898,450
"u2[33]",-0.0141277559,0.0763800033528084,-0.1763275,-0.05976,-0.009675,0.03558,0.1361375,1.00696235336433,280
"u2[34]",0.00489908984,0.042729245829017,-0.07720225,-0.0250125,0.005779,0.03455,0.0849965,1.0052274301366,290
"u2[35]",0.0370820452,0.0868125045521432,-0.1341225,-0.0188075,0.03389,0.09413,0.2183,1.00476111751396,350
"u2[36]",0.00795076867,0.0645009860116778,-0.1189125,-0.0331425,0.0074,0.04991,0.1380125,1.00266568555128,1000
"u2[37]",0.01466016862,0.0728166063299019,-0.11827,-0.03346,0.01398,0.0609225,0.1617875,1.00333099030273,1000
"u2[38]",0.0634308435,0.0371278752422053,-0.004241025,0.037445,0.06159,0.088065,0.1376,1.00151854014567,990
"u2[39]",0.0357258516,0.0491888857755581,-0.06615025,0.00338575,0.038455,0.0685625,0.1308025,1.00141056211983,1000
"u2[40]",-0.0142086322,0.0881283116473194,-0.19064,-0.0658725,-0.01361,0.03327,0.1600225,1.00244144502475,610
"u2[41]",0.0756325013,0.042558490467511,-0.01022725,0.0471925,0.07492,0.105025,0.1589075,1.01149368649975,140
"u2[42]",-0.015469590321,0.0627235442830072,-0.1478175,-0.05594,-0.01474,0.0247725,0.104905,1.00134464599619,1000
"u2[43]",0.06066132463,0.0741641848757143,-0.0774445,0.01409,0.05604,0.1026,0.2135125,1.00180305858275,830
"u2[44]",0.01541185852,0.0575119697791988,-0.09510875,-0.0225875,0.01184,0.05467,0.131225,1.0004755334297,1000
"u2[45]",0.02363619136,0.0777207927623388,-0.12213,-0.0275375,0.021255,0.07435,0.1891,1.00089743739032,1000
"u2[46]",0.05554234165,0.0596570441058666,-0.05194,0.01354,0.05178,0.0946825,0.1768475,1.00012165460482,1000
"u2[47]",0.08943657974,0.0843133170435984,-0.05271675,0.03024,0.083935,0.1414,0.27245,1.02268233985019,72
"u2[48]",-0.02482921793,0.0524606067050562,-0.1369,-0.057365,-0.024755,0.00910475,0.074679,1.00029018141207,1000
"u2[49]",-0.04221231,0.0764751124923588,-0.191525,-0.09178,-0.038015,0.007781,0.109705,1.01475715594412,1000
"u2[50]",-0.00649496703,0.0859196880147663,-0.1847275,-0.0600125,-0.007983,0.052985,0.1647075,1.00052756459794,1000
"u2[51]",-0.02051150306,0.0837594452963348,-0.19041,-0.0752175,-0.01644,0.03181,0.142735,1.00056279827703,1000
"u2[52]",0.0331853172,0.0635905102279532,-0.07869,-0.01018425,0.030415,0.0743925,0.168775,1.00022815308944,1000
"u2[53]",-0.1047457937,0.0657354334262643,-0.2298,-0.1492,-0.10225,-0.0581425,0.02209025,1.00265873771152,560
"u2[54]",-0.037489178238,0.0826314698542878,-0.207415,-0.0879325,-0.03584,0.01966,0.1145,1.0026422643998,1000
"u2[55]",0.0362835628,0.083316877748902,-0.1109,-0.02116,0.031755,0.09048,0.20156,1.01257597494711,1000
"u2[56]",-0.00140989811,0.0575068374809292,-0.1119325,-0.0380075,-0.002605,0.03729,0.105705,1.0042027366454,1000
"u2[57]",0.012306474307,0.0809038252336386,-0.1604075,-0.0347,0.01309,0.06012,0.18345,1.01077461129529,140
"u2[58]",-0.00710395236,0.0813252691952439,-0.18186,-0.055375,-0.009338,0.0486475,0.1486625,1.00120910310985,1000
"u2[59]",0.031904187,0.0439989471649747,-0.05872,0.003698,0.03251,0.05978,0.11702,1.00053705906539,1000
"u2[60]",0.0207916509,0.0616422105281389,-0.1053,-0.02156,0.02146,0.06157,0.133535,1.00146123677101,1000
"u2[61]",-0.079135814,0.0684880692539571,-0.220125,-0.1191,-0.0802,-0.034405,0.0422005,1.01119544424933,140
"u2[62]",0.02227898393,0.0705776405532607,-0.11062,-0.0284125,0.02382,0.07031,0.1628075,1.00972427116637,680
"u2[63]",-0.0572685836,0.0734981198543684,-0.2218,-0.09853,-0.05184,-0.00915475,0.069482,1.00038879768625,1000
"u2[64]",0.0176774405,0.0761145773923199,-0.1300075,-0.02981,0.017,0.0635675,0.17432,1.00602614849857,250
"sdu2",5.132254404,2.79296813023324,0.331279014778694,2.84872222897665,5.19348938575983,7.4152496839994,9.715,1.01892597391174,160
"deviance",279699.8,6.32455532033676,279700,279700,279700,279700,279700,1,1
"BrCa",55061.6347547548,85.9547547547548,54975.68
"LBCa",224710.18998999,9.98998998998999,224700.2
"Total",279771.824744745,95.9447447447448,279675.88
