,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
beta1[11],-0.6300105,0.073090152,-0.768805,-0.6823,-0.6319,-0.580025,-0.4834975,1.000045014,1000
beta1[12],-1.0372788,0.159812708,-1.32415,-1.14925,-1.039,-0.930075,-0.7241825,1.000001947,1000
beta1[13],-0.9702428,0.061973766,-1.088,-1.014,-0.969,-0.927975,-0.85367,1.002439309,1000
beta1[14],-0.26371137,0.058840076,-0.3768,-0.3032,-0.2648,-0.223075,-0.1487575,1.000450807,1000
beta1[15],0.18305998,0.04562815,0.089413346,0.1526,0.186299973,0.2114,0.26984237,1.005409691,670
beta1[16],-0.351259299,0.346235935,-1.000175,-0.581425,-0.36255,-0.128475,0.3338075,1.001233711,1000
beta2[1],1.769316,0.098893215,1.570974992,1.704749945,1.771,1.836,1.955049975,1.036080074,54
beta2[2],-0.5607386,0.025231975,-0.612,-0.577725,-0.55975,-0.5436,-0.5155975,1.000990539,1000
beta2[3],0.3529945,0.055533211,0.2472,0.313174997,0.3533,0.387874978,0.4671,1.019482217,160
beta2[4],-1.254981,0.057644788,-1.365,-1.295,-1.2565,-1.217,-1.14,1.001713933,870
beta2[5],0.5380025,0.070527283,0.40627497,0.494449992,0.5326,0.581949994,0.680807498,1.009695791,160
beta2[6],3.519191,0.066271294,3.396,3.474,3.518,3.562,3.648099947,1.032197646,56
beta2[7],1.3304155,0.283811712,0.751641853,1.137,1.334499906,1.534,1.870249351,1.00231245,650
beta2[8],0.7748828,0.072648148,0.6379975,0.725474999,0.775449998,0.822049995,0.921649947,1.000161702,1000
beta2[9],0.3538242,0.079306511,0.1997,0.301849988,0.3547,0.407324998,0.500504999,1.000595642,1000
beta2[10],1.657655,0.135160173,1.396,1.567,1.651,1.755,1.903049974,1.000037935,1000
beta2[11],0.18655599,0.068969839,0.05834925,0.142675,0.1827,0.22985,0.3308,1.000135506,1000
beta2[12],0.177063739,0.470620652,-0.7157125,-0.139225,0.1671,0.482325,1.114025,1.0001471,1000
beta2[13],-0.274959,0.049056231,-0.378,-0.308,-0.27405,-0.244325,-0.1827725,1.003445236,440
beta2[14],0.7056112,0.054688379,0.6041,0.671224987,0.703249998,0.745324999,0.8131,1.015058831,160
beta3[1],7.306574,0.100826626,7.113,7.235,7.302499983,7.378,7.506,1.035667847,49
beta3[2],-0.4544275,0.023908628,-0.4988125,-0.471075,-0.4549,-0.439175,-0.40589,1.009701099,180
beta3[3],-0.3826573,0.049194226,-0.4759025,-0.4146,-0.38115,-0.3491,-0.29048,1.051360029,35
beta3[4],-1.601754,0.057565869,-1.71305,-1.645,-1.6,-1.56575,-1.485975,1.001397666,1000
beta3[5],-2.569549,0.08117478,-2.733025,-2.625,-2.57,-2.515,-2.416975,1.000728534,1000
beta3[6],1.521514,0.071580833,1.39,1.475,1.521,1.57,1.660074934,1.013476303,130
beta3[7],0.424938877,0.270551337,-0.063533,0.2286,0.40875,0.6152,0.96567,1.000116155,1000
beta3[8],0.6006155,0.070953428,0.4621975,0.554049993,0.599699925,0.650749994,0.737909997,1.049283453,36
beta3[9],0.075864267,0.080889789,-0.09537825,0.02447,0.07758,0.1306,0.2343325,1.026962136,61
beta3[10],1.0527085,0.101892489,0.8568,0.9881,1.05,1.127,1.25102499,1.023759784,73
beta3[11],1.038974,0.056303926,0.929172484,0.999224992,1.039,1.079249913,1.147,1.000058971,1000
beta3[12],0.974326214,0.424374426,0.1619475,0.658475,0.9649,1.2475,1.83265,1.006580615,230
D1,54957.39,11.17196101,54940,54950,54960,54960,54980,1.015551292,99
D2,92118.21,11.99332063,92100,92110,92120,92130,92140,1.005472725,410
D3,41961.59,11.11284821,41940,41950,41960,41970,41980,1.004826092,310
u2[1],-0.033919624,0.102143979,-0.2318,-0.10165,-0.031285,0.034875,0.18254,1.001957285,1000
