"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"gamA2[8]",1.244771,0.0482562661861258,1.155,1.211,1.244,1.276,1.33602499088211,1.01044404558729,670
"gamA2[9]",1.231679,0.0494297608760174,1.133,1.199749921837,1.231,1.265,1.32402499079951,1.01207189585523,130
"gamA2[10]",1.262405,0.0488299430507382,1.16594995814312,1.232,1.262,1.293,1.35802499102975,1.00776315768858,460
"gamA2[11]",1.326821,0.0507615769721223,1.22797499007,1.29474992757355,1.326,1.36,1.42602499145731,1.01117452674672,210
"gamA2[12]",1.349003,0.0505212171704561,1.249,1.314,1.352,1.3842499322901,1.443,1.00629539455131,240
"gamA2[13]",1.394616,0.0548924560001256,1.2759499617552,1.362,1.398,1.426,1.502,1.00264518926236,570
"gamA2[14]",1.462758,0.0669286102864453,1.3149749907273,1.424,1.468,1.50724993781438,1.58104996919074,1.02634083135304,74
"sdgamA1",0.12530821,0.0481649943857578,0.0548009710570454,0.0907174974159553,0.118949989491382,0.1525,0.23742992631922,1.00013998703198,1000
"sdgamA2",0.08145051,0.0239186866656953,0.0453484990316813,0.0640599976579577,0.0780349985583392,0.0933274774102398,0.141022430279517,1.0004691650716,1000
"beta1[1]",2.821362,0.115029051281138,2.577,2.74574996585218,2.832,2.90124996769005,3.039,1.00278493799298,1000
"beta1[2]",-0.2582601,0.0237384951954446,-0.3061025,-0.2728,-0.2581,-0.242,-0.2132,1.00570183841613,1000
"beta1[3]",-0.6185875,0.0505927763892512,-0.72315,-0.6512,-0.6199,-0.58385,-0.51788,1.00743201683045,210
"beta1[4]",-0.9701305,0.0545660516598346,-1.078025,-1.006,-0.9691,-0.934775,-0.8629,1.011480839678,140
"beta1[5]",-0.24252293,0.0671237739414527,-0.3786,-0.286725,-0.24315,-0.198425,-0.110045,1.02645707865485,69
"beta1[6]",3.411462,0.0720729982245298,3.27789994046468,3.358,3.414,3.462,3.55602499657333,1.0248716707138,570
"beta1[7]",2.130324,0.253116591777451,1.64884973329058,1.95774995210524,2.115,2.29824995921401,2.67307495899494,1.00674024108799,450
"beta1[8]",0.5770994,0.0653416701155816,0.458139846261423,0.5299,0.575549997828164,0.620874926039467,0.7047,1.0001585855065,1000
"beta1[9]",0.24890008,0.0671744524671237,0.119367326250294,0.200674883109552,0.2502,0.295024996822662,0.37656726512711,1.00183397783237,1000
"beta1[10]",0.4710549,0.121473063191273,0.228527486528146,0.394324978597247,0.465849932918317,0.549774984655603,0.71869226860079,1.00213585446649,1000
"beta1[11]",-0.6489842,0.0735748173229408,-0.794525,-0.6993,-0.64655,-0.60225,-0.497095,1.00455969185768,520
"beta1[12]",-1.0478289,0.163488079647958,-1.374025,-1.165,-1.05,-0.9407,-0.7353425,1.00171572558435,870
"beta1[13]",-0.9925798,0.0612483406403079,-1.111075,-1.034,-0.99385,-0.9509,-0.8745775,1.00422716600399,360
"beta1[14]",-0.163473185,0.0615309553586495,-0.2852,-0.20885,-0.1611,-0.119175,-0.04707425,1.00117993508402,1000
"beta1[15]",0.175149829,0.0452602483286441,0.0911662469889642,0.143724941253248,0.1747,0.205449981753304,0.266017477588161,1.0134550918735,440
"beta1[16]",-0.619703833,0.355432749389366,-1.281075,-0.85015,-0.6544,-0.3856,0.1069325,1.00532966375937,280
"beta2[1]",0.5978336,0.0526481327011407,0.486892497746313,0.56474999335911,0.5997,0.636299905744349,0.689012495579942,1.34685029269461,8
"beta2[2]",-0.2152923,0.0128885928842732,-0.23981,-0.224325,-0.21485,-0.2062,-0.1906,1.00006684171131,1000
"beta2[3]",0.08219846,0.0284297075278047,0.027338,0.0644075,0.082425,0.101025,0.138805,1.01199912082751,140
"beta2[4]",-0.5792891,0.0366986714156477,-0.6523,-0.6038,-0.5797,-0.5553,-0.5074,1.14054242468406,15
"beta2[5]",-0.5243256,0.0369455935332148,-0.59062,-0.55165,-0.5259,-0.498325,-0.4516,1.1626363813301,14
