"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"gamA2[11]",1.342757,0.05462818127294,1.23297499011029,1.31074992845787,1.342,1.379,1.447,1.00294031425184,1000
"gamA2[12]",1.354264,0.0522935456717071,1.24697499022138,1.319,1.357,1.388,1.452,1.00041007840904,1000
"gamA2[13]",1.3937,0.0549182666880157,1.273,1.36,1.396,1.433,1.497,1.00924328920922,680
"gamA2[14]",1.461011,0.063054395054871,1.32797499081811,1.422,1.464,1.502,1.58,1.00990598244872,1000
"sdgamA1",0.13473495,0.0464474980302575,0.0689411498701558,0.100674990684772,0.126949990153603,0.158024994068645,0.253459724682916,1.00095195673393,1000
"sdgamA2",0.08396902,0.0240136820534745,0.0494659936796862,0.0667049949388916,0.0809149961379224,0.095974990235222,0.140924913904509,1.00149359947582,1000
"beta1[1]",2.811542,0.118869576478644,2.582,2.731,2.808,2.89149987033942,3.04214985595624,1.36747195758668,8
"beta1[2]",-0.2588589,0.0233528721451437,-0.303635,-0.274525,-0.2606,-0.242575,-0.212835,1.0020878925124,720
"beta1[3]",-0.6190723,0.0484828081426334,-0.7092,-0.652325,-0.61835,-0.587675,-0.5291,1.03811657850917,49
"beta1[4]",-0.9690879,0.0534735943141929,-1.081,-1.004,-0.96555,-0.9323,-0.8743275,1.00129507917573,1000
"beta1[5]",-0.24397981,0.0619014069229686,-0.3709,-0.283525,-0.24015,-0.201625,-0.1278925,1.00950869679513,160
"beta1[6]",3.408443,0.0697059801930557,3.26,3.365,3.412,3.452,3.54002499655784,1.05261166541057,34
"beta1[7]",2.12412,0.267817628026764,1.61179951454229,1.94524956602797,2.11099976314542,2.30149983710996,2.656,1.00016206232943,1000
"beta1[8]",0.5783455,0.0621336980726738,0.461999575593086,0.538774956485075,0.576749980494148,0.617924998482907,0.709367375053075,1.06050772365228,31
"beta1[9]",0.25360577,0.0673359933438774,0.1113,0.208599928046034,0.253749758620575,0.301224996888053,0.3778,1.0710120834902,29
"beta1[10]",0.4698943,0.122801555851828,0.234778788268072,0.3875,0.468549997332195,0.553849939084916,0.717787292644153,1.01162287572483,160
"beta1[11]",-0.6456078,0.0760492443534236,-0.792405,-0.698025,-0.6436,-0.5912,-0.4972,1.01562229092704,160
"beta1[12]",-1.0658422,0.162956722452781,-1.39,-1.164,-1.071,-0.95695,-0.7375,1.0000708746282,1000
"beta1[13]",-0.9934488,0.0628315513289494,-1.12715,-1.036,-0.9912,-0.9494,-0.8825725,1.00526493029015,360
"beta1[14]",-0.161521804,0.065260135302766,-0.2784525,-0.20685,-0.1614,-0.11795,-0.0361462500000001,1.04507936378028,41
"beta1[15]",0.17567905,0.0459207499184254,0.087746747650486,0.145349974188365,0.173849820247247,0.2097,0.269614983749695,1.00152243084713,1000
"beta1[16]",-0.6233761639,0.348204668611207,-1.2741,-0.867825,-0.632,-0.385775,0.0889609999999999,1.0012099909518,1000
"beta2[1]",0.5990187,0.061857485956664,0.482497499747375,0.551974998301451,0.606499991755977,0.64629997679575,0.712412495725059,1.01819254476282,120
"beta2[2]",-0.2161099,0.0130247363023497,-0.2418,-0.2251,-0.2158,-0.207375,-0.1907,1.00691652072647,240
"beta2[3]",0.0781071882,0.0293208446701334,0.02096225,0.05961,0.077165,0.097035,0.1389,1.01303562048401,120
"beta2[4]",-0.575921,0.0352315807661717,-0.6445125,-0.60015,-0.57525,-0.5516,-0.5084825,1.01553901971188,110
"beta2[5]",-0.5195015,0.0336543108738003,-0.5830275,-0.544025,-0.51955,-0.4968,-0.4514,1.01643064160743,93
"beta2[6]",2.940981,0.0387983756483819,2.865,2.91474996783233,2.941,2.967,3.01802499596261,1.00277281897866,540
"beta2[7]",0.7544031,0.148033774588128,0.471102104439308,0.649499907583295,0.755499993381866,0.853374990113946,1.042049953274,1.00611992078571,250
